date,Province_State,stabbr,doses_alloc_total,doses_alloc_moderna,doses_alloc_pfizer,doses_alloc_unknown,doses_shipped_total,doses_shipped_moderna,doses_shipped_pfizer,doses_shipped_unknown,doses_admin_total,doses_admin_moderna,doses_admin_pfizer,doses_admin_unknown,people_total,people_total_2nd_dose
01/14/2021,Colorado,CO,,,,,,,,,270800.0,99904.0,117343.0,,176930.0,46897.0
01/15/2021,Colorado,CO,,,,,,,,,287714.0,99904.0,117343.0,,191607.0,48008.0
01/16/2021,Colorado,CO,,,,,,,,,308441.0,99904.0,117343.0,,210383.0,48979.0
01/17/2021,Colorado,CO,,,,,,,,,323037.0,99904.0,117343.0,,223745.0,49595.0
01/18/2021,Colorado,CO,,,,,,,,,328533.0,99904.0,117343.0,,228942.0,49744.0
01/19/2021,Colorado,CO,,,,,,,,,328533.0,99904.0,117343.0,,228942.0,49744.0
01/20/2021,Colorado,CO,,,,,,,,,338584.0,162733.0,175830.0,,235880.0,51299.0
01/21/2021,Colorado,CO,,,,,,,,,352984.0,162733.0,175830.0,,243773.0,54541.0
01/22/2021,Colorado,CO,,,,,,,,,375195.0,182484.0,192678.0,,251288.0,61881.0
01/23/2021,Colorado,CO,,,,,,,,,403896.0,197959.0,205897.0,,263539.0,70093.0
01/24/2021,Colorado,CO,,,,,,,,,431898.0,197959.0,205897.0,,278406.0,76648.0
01/25/2021,Colorado,CO,,,,,,,,,445251.0,219150.0,226048.0,,284368.0,80181.0
01/26/2021,Colorado,CO,,,,,,,,,455081.0,219150.0,226048.0,,289541.0,82659.0
01/27/2021,Colorado,CO,,,,,,,,,471528.0,219150.0,226048.0,,291521.0,89881.0
01/28/2021,Colorado,CO,,,,,,,,,492188.0,219150.0,226048.0,,295325.0,98301.0
01/29/2021,Colorado,CO,,,,,,,,,519551.0,268398.0,251084.0,,300842.0,109208.0
01/30/2021,Colorado,CO,,,,,,,,,542764.0,281771.0,260921.0,,305639.0,118397.0
12/13/2020,Connecticut,CT,31200.0,,31200.0,,,,,,,,,,,
12/17/2020,Connecticut,CT,,,,,,,,,1982.0,,1982.0,,1982.0,
12/18/2020,Connecticut,CT,,,,,,,,,,,,,,
12/19/2020,Connecticut,CT,,,,,,,,,,,,,,
12/20/2020,Connecticut,CT,,,,,,,,,,,,,,
12/21/2020,Connecticut,CT,,,,,31200.0,,31200.0,,7761.0,,7761.0,,7761.0,
12/22/2020,Connecticut,CT,,,,,,,,,,,,,,
12/23/2020,Connecticut,CT,,,,,,,,,,,,,,
12/24/2020,Connecticut,CT,,,,,,,,,,,,,,
12/25/2020,Connecticut,CT,,,,,,,,,,,,,,
12/26/2020,Connecticut,CT,,,,,,,,,,,,,,
12/27/2020,Connecticut,CT,,,,,,,,,,,,,,
12/28/2020,Connecticut,CT,,,,,,,,,36276.0,,,36276.0,36276.0,
12/29/2020,Connecticut,CT,,,,,,,,,36276.0,,,36276.0,36276.0,
12/30/2020,Connecticut,CT,,,,,,,,,36276.0,,,36276.0,36276.0,
12/31/2020,Connecticut,CT,,,,,,,,,54727.0,,,54727.0,54727.0,
01/01/2021,Connecticut,CT,,,,,,,,,54727.0,,,54727.0,54727.0,
01/02/2021,Connecticut,CT,,,,,,,,,54727.0,,,54727.0,54727.0,
01/03/2021,Connecticut,CT,,,,,,,,,54727.0,,,54727.0,54727.0,
01/04/2021,Connecticut,CT,,,,,,,,,54727.0,,,54727.0,54727.0,
01/05/2021,Connecticut,CT,,,,,,,,,75180.0,,,75180.0,75180.0,
01/06/2021,Connecticut,CT,,,,,,,,,75180.0,,,75180.0,75180.0,
01/07/2021,Connecticut,CT,,,,,,,,,75180.0,,,75180.0,75180.0,
01/08/2021,Connecticut,CT,,,,,,,,,101734.0,,,101734.0,99929.0,1805.0
01/09/2021,Connecticut,CT,,,,,,,,,101734.0,,,101734.0,99929.0,1805.0
01/10/2021,Connecticut,CT,,,,,,,,,101734.0,,,101734.0,99929.0,1805.0
01/11/2021,Connecticut,CT,,,,,,,,,101734.0,,,101734.0,99929.0,1805.0
01/12/2021,Connecticut,CT,,,,,,,,,141055.0,,,141055.0,125325.0,7865.0
01/13/2021,Connecticut,CT,,,,,,,,,141055.0,,,141055.0,125325.0,7865.0
01/14/2021,Connecticut,CT,,,,,,,,,171035.0,,,171035.0,154994.0,16041.0
01/15/2021,Connecticut,CT,,,,,,,,,171035.0,,,171035.0,154994.0,16041.0
01/16/2021,Connecticut,CT,,,,,,,,,171035.0,,,171035.0,154994.0,16041.0
01/17/2021,Connecticut,CT,,,,,,,,,171035.0,,,171035.0,154994.0,16041.0
01/18/2021,Connecticut,CT,,,,,,,,,171035.0,,,171035.0,154994.0,16041.0
01/19/2021,Connecticut,CT,,,,,,,,,171035.0,,,171035.0,154994.0,16041.0
01/20/2021,Connecticut,CT,,,,,328775.0,,,328775.0,229524.0,,,229524.0,178514.0,23150.0
01/21/2021,Connecticut,CT,,,,,430375.0,,,430375.0,243140.0,,,243140.0,188127.0,25018.0
01/22/2021,Connecticut,CT,,,,,435075.0,,,435075.0,264707.0,,,264707.0,202311.0,28602.0
01/23/2021,Connecticut,CT,,,,,477250.0,,,477250.0,287440.0,,,287440.0,215604.0,33149.0
01/24/2021,Connecticut,CT,,,,,492850.0,,,492850.0,306796.0,,,306796.0,226944.0,37098.0
01/25/2021,Connecticut,CT,,,,,492850.0,,,492850.0,321737.0,,,321737.0,234620.0,40506.0
01/26/2021,Connecticut,CT,,,,,492850.0,,,492850.0,331264.0,,,331264.0,240253.0,42421.0
01/27/2021,Connecticut,CT,,,,,515675.0,,,515675.0,342643.0,,,342643.0,246067.0,45190.0
01/28/2021,Connecticut,CT,,,,,543975.0,,,543975.0,360991.0,,,360991.0,250771.0,51939.0
01/29/2021,Connecticut,CT,,,,,571775.0,,,571775.0,381160.0,,,381160.0,255880.0,59437.0
01/30/2021,Connecticut,CT,,,,,577625.0,,,577625.0,403370.0,,,403370.0,261525.0,67624.0
12/15/2020,Delaware,DE,56275.0,,,,975.0,,,,92.0,,92.0,,92.0,
12/16/2020,Delaware,DE,,,,,8775.0,,,,105.0,,105.0,,105.0,
12/17/2020,Delaware,DE,,,,,8775.0,,,,455.0,,455.0,,455.0,
12/18/2020,Delaware,DE,,,,,12125.0,,,,1980.0,,1980.0,,1980.0,
12/19/2020,Delaware,DE,,,,,12125.0,,,,3072.0,,,3072.0,3072.0,
12/20/2020,Delaware,DE,,,,,12125.0,,,,3090.0,,,3090.0,3090.0,
12/21/2020,Delaware,DE,,,,,12125.0,,,,4404.0,,,4404.0,4404.0,
12/22/2020,Delaware,DE,,,,,14500.0,,,,5202.0,,,5202.0,5202.0,
12/23/2020,Delaware,DE,,,,,28400.0,,,,6991.0,,,6991.0,6991.0,
12/24/2020,Delaware,DE,,,,,28400.0,,,,7420.0,,,7420.0,7420.0,
12/25/2020,Delaware,DE,,,,,28400.0,,,,7420.0,,,7420.0,7420.0,
12/26/2020,Delaware,DE,,,,,28400.0,,,,7852.0,,,7852.0,7852.0,
12/27/2020,Delaware,DE,,,,,28400.0,,,,7858.0,,,7858.0,7858.0,
12/28/2020,Delaware,DE,,,,,28400.0,,,,8834.0,,,8834.0,8834.0,
12/29/2020,Delaware,DE,,,,,34200.0,,,,10343.0,,,10343.0,10343.0,
12/30/2020,Delaware,DE,,,,,42975.0,22500.0,20475.0,,11960.0,,,11960.0,11960.0,
12/31/2020,Delaware,DE,,,,,42975.0,22500.0,20475.0,,13691.0,,,13691.0,13691.0,
01/01/2021,Delaware,DE,,,,,42975.0,22500.0,20475.0,,13701.0,,,13701.0,13701.0,
01/02/2021,Delaware,DE,,,,,44925.0,22500.0,22425.0,,14265.0,,,14265.0,,
01/03/2021,Delaware,DE,,,,,44925.0,22500.0,22425.0,,14265.0,,,14265.0,,
01/04/2021,Delaware,DE,,,,,44925.0,22500.0,22425.0,,14265.0,,,14265.0,,
01/05/2021,Delaware,DE,,,,,50725.0,28300.0,22425.0,,15460.0,,,15460.0,,
01/06/2021,Delaware,DE,,,,,53650.0,28300.0,25350.0,,17064.0,,,17064.0,,
01/07/2021,Delaware,DE,,,,,53650.0,28300.0,25350.0,,18732.0,,,18732.0,,
01/08/2021,Delaware,DE,,,,,53650.0,28300.0,25350.0,,21814.0,,,21814.0,,
01/09/2021,Delaware,DE,,,,,53650.0,28300.0,25350.0,,23851.0,,,23851.0,,
01/10/2021,Delaware,DE,,,,,53650.0,28300.0,25350.0,,26567.0,,,26567.0,,
01/11/2021,Delaware,DE,,,,,53650.0,28300.0,25350.0,,26567.0,,,26707.0,,
01/12/2021,Delaware,DE,,,,,58950.0,33600.0,25350.0,,28316.0,,,28316.0,,
01/13/2021,Delaware,DE,,,,,75050.0,49700.0,25350.0,,30992.0,,,30992.0,,
01/14/2021,Delaware,DE,,,,,77600.0,50300.0,27300.0,,33883.0,,,33883.0,,
01/15/2021,Delaware,DE,,,,,77600.0,50300.0,27300.0,,36634.0,,,36634.0,,
01/16/2021,Delaware,DE,,,,,77600.0,50300.0,27300.0,,38650.0,,,38650.0,,
01/17/2021,Delaware,DE,,,,,77600.0,50300.0,27300.0,,41309.0,,,41309.0,,
01/18/2021,Delaware,DE,,,,,77600.0,50300.0,27300.0,,43063.0,,,43063.0,,
01/19/2021,Delaware,DE,,,,,77600.0,50300.0,27300.0,,43063.0,,,43063.0,,
01/20/2021,Delaware,DE,,,,,77600.0,50300.0,27300.0,,46141.0,,,46141.0,,
01/21/2021,Delaware,DE,,,,,86925.0,52800.0,34125.0,,49873.0,,,49873.0,,
01/22/2021,Delaware,DE,,,,,89525.0,55400.0,34125.0,,54760.0,,,54760.0,,
01/23/2021,Delaware,DE,,,,,96325.0,62200.0,34125.0,,54760.0,,,54760.0,,
01/24/2021,Delaware,DE,,,,,96325.0,62200.0,34125.0,,64690.0,,,64690.0,,
01/25/2021,Delaware,DE,,,,,96325.0,62200.0,34125.0,,67475.0,,,67475.0,,
01/26/2021,Delaware,DE,,,,,96325.0,62200.0,34125.0,,68995.0,,,68995.0,,
01/27/2021,Delaware,DE,,,,,109250.0,68300.0,40950.0,,77924.0,,,77924.0,,
01/28/2021,Delaware,DE,,,,,120850.0,79900.0,40950.0,,82699.0,,,82699.0,,
01/29/2021,Delaware,DE,,,,,120850.0,79900.0,40950.0,,87511.0,,,87511.0,,
01/30/2021,Delaware,DE,,,,,120850.0,79900.0,40950.0,,92552.0,,,92552.0,,
01/01/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/02/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/03/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/04/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/05/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/06/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/07/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/08/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/09/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/10/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/11/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/12/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/13/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/14/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/15/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/16/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/17/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/18/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/19/2021,Department of Defense,DoD,,,,,,,,,,,,,,
01/20/2021,Department of Defense,DoD,,,,,507975.0,,,507975.0,254778.0,,,254778.0,206181.0,21753.0
01/21/2021,Department of Defense,DoD,,,,,499400.0,,,499400.0,256867.0,,,256867.0,207396.0,22157.0
01/22/2021,Department of Defense,DoD,,,,,574900.0,,,574900.0,274473.0,,,274473.0,218148.0,25429.0
01/23/2021,Department of Defense,DoD,,,,,614200.0,,,614200.0,292490.0,,,292490.0,229683.0,28602.0
01/24/2021,Department of Defense,DoD,,,,,677025.0,,,677025.0,311567.0,,,311567.0,242398.0,31730.0
01/25/2021,Department of Defense,DoD,,,,,677025.0,,,677025.0,336450.0,,,336450.0,261972.0,34204.0
01/26/2021,Department of Defense,DoD,,,,,677025.0,,,677025.0,346180.0,,,346180.0,268724.0,35570.0
01/27/2021,Department of Defense,DoD,,,,,689425.0,,,689425.0,346180.0,,,346180.0,268724.0,35570.0
01/28/2021,Department of Defense,DoD,,,,,769450.0,,,769450.0,366010.0,,,366010.0,278305.0,40396.0
01/29/2021,Department of Defense,DoD,,,,,794200.0,,,794200.0,389927.0,,,389927.0,289066.0,46561.0
01/30/2021,Department of Defense,DoD,,,,,808800.0,,,808800.0,415720.0,,,415720.0,300398.0,53084.0
12/11/2020,District of Columbia,DC,6825.0,,6825.0,,,,,,,,,,,
01/04/2021,District of Columbia,DC,,,,,,,,,,,,,,
01/05/2021,District of Columbia,DC,,,,,40075.0,,,40075.0,16989.0,,,16989.0,,
01/06/2021,District of Columbia,DC,,,,,40075.0,,,40075.0,16989.0,,,16989.0,,
01/07/2021,District of Columbia,DC,,,,,40075.0,,,40075.0,16989.0,,,16989.0,,
01/08/2021,District of Columbia,DC,,,,,40075.0,,,40075.0,16989.0,,,16989.0,,
01/09/2021,District of Columbia,DC,,,,,40075.0,,,40075.0,16989.0,,,16989.0,,
01/10/2021,District of Columbia,DC,,,,,40075.0,,,40075.0,16989.0,,,16989.0,,
01/11/2021,District of Columbia,DC,,,,,45425.0,,,45425.0,26672.0,,,26672.0,,
01/12/2021,District of Columbia,DC,,,,,45425.0,,,45425.0,26672.0,,,26672.0,,
01/13/2021,District of Columbia,DC,,,,,45425.0,,,45425.0,26672.0,,,26672.0,,
01/14/2021,District of Columbia,DC,,,,,45425.0,,,45425.0,26672.0,,,26672.0,,
01/15/2021,District of Columbia,DC,,,,,45425.0,,,45425.0,26672.0,,,26672.0,,
01/16/2021,District of Columbia,DC,,,,,45425.0,,,45425.0,26672.0,,,26672.0,,
01/17/2021,District of Columbia,DC,,,,,45425.0,,,45425.0,26672.0,,,26672.0,,
01/18/2021,District of Columbia,DC,,,,,62200.0,,,62200.0,41053.0,,,41053.0,,
01/19/2021,District of Columbia,DC,,,,,62200.0,,,62200.0,41053.0,,,41053.0,,
01/20/2021,District of Columbia,DC,,,,,62200.0,,,62200.0,41053.0,,,41053.0,,
01/21/2021,District of Columbia,DC,,,,,62200.0,,,62200.0,41053.0,,,41053.0,,
01/22/2021,District of Columbia,DC,,,,,62200.0,,,62200.0,41053.0,,,41053.0,,
01/23/2021,District of Columbia,DC,,,,,62200.0,,,62200.0,41053.0,,,41053.0,,
01/24/2021,District of Columbia,DC,,,,,62200.0,,,62200.0,41053.0,,,41053.0,,
01/25/2021,District of Columbia,DC,,,,,68750.0,,,68750.0,51421.0,,,51421.0,,
01/26/2021,District of Columbia,DC,,,,,68750.0,,,68750.0,51421.0,,,51421.0,,
01/27/2021,District of Columbia,DC,,,,,68750.0,,,68750.0,51421.0,,,51421.0,,
01/28/2021,District of Columbia,DC,,,,,68750.0,,,68750.0,51421.0,,,51421.0,,
01/29/2021,District of Columbia,DC,,,,,68750.0,,,68750.0,51421.0,,,51421.0,,
01/30/2021,District of Columbia,DC,,,,,68750.0,,,68750.0,51421.0,,,51421.0,,
01/01/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/02/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/03/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/04/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/05/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/06/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/07/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/08/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/09/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/10/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/11/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/12/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/13/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/14/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/15/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/16/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/17/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/18/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/19/2021,Federated States of Micronesia,FM,,,,,,,,,,,,,,
01/20/2021,Federated States of Micronesia,FM,,,,,9800.0,,,9800.0,1436.0,,,1436.0,1432.0,2.0
01/21/2021,Federated States of Micronesia,FM,,,,,9800.0,,,9800.0,1756.0,,,1756.0,1750.0,3.0
01/22/2021,Federated States of Micronesia,FM,,,,,9800.0,,,9800.0,2087.0,,,2087.0,2081.0,3.0
01/23/2021,Federated States of Micronesia,FM,,,,,9800.0,,,9800.0,2514.0,,,2514.0,2508.0,3.0
01/24/2021,Federated States of Micronesia,FM,,,,,13600.0,,,13600.0,2752.0,,,2752.0,2746.0,3.0
01/25/2021,Federated States of Micronesia,FM,,,,,13600.0,,,13600.0,2752.0,,,2752.0,2746.0,3.0
01/26/2021,Federated States of Micronesia,FM,,,,,13600.0,,,13600.0,2758.0,,,2758.0,2752.0,3.0
01/27/2021,Federated States of Micronesia,FM,,,,,19400.0,,,19400.0,2977.0,,,2977.0,2969.0,4.0
01/28/2021,Federated States of Micronesia,FM,,,,,19400.0,,,19400.0,3241.0,,,3241.0,3206.0,4.0
01/29/2021,Federated States of Micronesia,FM,,,,,19400.0,,,19400.0,3502.0,,,3502.0,3467.0,4.0
01/30/2021,Federated States of Micronesia,FM,,,,,19400.0,,,19400.0,3965.0,,,3965.0,3928.0,5.0
12/10/2020,Florida,FL,179400.0,,179400.0,,,,,,,,,,,
12/15/2020,Florida,FL,,,,,,,,,28.0,,28.0,,28.0,0.0
12/16/2020,Florida,FL,,,,,,,,,2632.0,,2632.0,,2632.0,0.0
12/17/2020,Florida,FL,546400.0,367000.0,,,,,,,13091.0,,13091.0,,13091.0,0.0
12/18/2020,Florida,FL,,,,,,,,,26339.0,,26339.0,,26339.0,0.0
12/19/2020,Florida,FL,,,,,,,,,41164.0,,41164.0,,41164.0,0.0
12/20/2020,Florida,FL,,,,,,,,,45607.0,,45607.0,,45607.0,0.0
12/21/2020,Florida,FL,,,,,,,,,48388.0,,,48388.0,48388.0,0.0
12/22/2020,Florida,FL,,,,,,,,,62921.0,,,62921.0,62921.0,0.0
12/23/2020,Florida,FL,,,,,,,,,81039.0,,,81039.0,81039.0,0.0
12/24/2020,Florida,FL,,,,,,,,,105430.0,,,105430.0,105430.0,0.0
12/25/2020,Florida,FL,,,,,,,,,115676.0,,,115676.0,115676.0,0.0
12/26/2020,Florida,FL,,,,,,,,,116015.0,,,116015.0,116015.0,0.0
12/27/2020,Florida,FL,,,,,,,,,128920.0,,,128920.0,128920.0,0.0
12/28/2020,Florida,FL,,,,,,,,,132635.0,,,132635.0,132635.0,0.0
12/29/2020,Florida,FL,,,,,,,,,156803.0,,,156803.0,156803.0,0.0
12/30/2020,Florida,FL,,,,,,,,,187896.0,,,187896.0,187896.0,0.0
12/31/2020,Florida,FL,,,,,,,,,230777.0,,,230777.0,230777.0,0.0
01/01/2021,Florida,FL,,,,,,,,,249669.0,,,249669.0,249669.0,0.0
01/02/2021,Florida,FL,,,,,,,,,250595.0,,,250595.0,250595.0,0.0
01/03/2021,Florida,FL,,,,,,,,,255808.0,,,255808.0,255808.0,0.0
01/04/2021,Florida,FL,,,,,,,,,260655.0,,,260655.0,260655.0,0.0
01/05/2021,Florida,FL,,,,,,,,,291770.0,,,291770.0,287776.0,1997.0
01/06/2021,Florida,FL,,,,,,,,,334977.0,,,334977.0,323143.0,5917.0
01/07/2021,Florida,FL,,,,,,,,,398824.0,,,398824.0,369622.0,14601.0
01/08/2021,Florida,FL,,,,,,,,,467816.0,,,467816.0,419416.0,24200.0
01/09/2021,Florida,FL,,,,,,,,,550157.0,,,550157.0,478443.0,35857.0
01/10/2021,Florida,FL,,,,,,,,,596735.0,,,596735.0,519917.0,38409.0
01/11/2021,Florida,FL,,,,,,,,,627944.0,,,627944.0,547968.0,39988.0
01/12/2021,Florida,FL,,,,,,,,,699587.0,,,699587.0,597119.0,51234.0
01/13/2021,Florida,FL,,,,,,,,,768629.0,,,768629.0,646327.0,61151.0
01/14/2021,Florida,FL,,,,,,,,,846855.0,,,846855.0,702681.0,72087.0
01/15/2021,Florida,FL,,,,,,,,,928869.0,,,928869.0,769765.0,79552.0
01/16/2021,Florida,FL,,,,,,,,,1024704.0,,,1024704.0,850556.0,87074.0
01/17/2021,Florida,FL,,,,,,,,,1099535.0,,,1099535.0,915897.0,91819.0
01/18/2021,Florida,FL,,,,,,,,,1125053.0,,,1125053.0,938537.0,93258.0
01/19/2021,Florida,FL,,,,,,,,,1125053.0,,,1125053.0,938537.0,93258.0
01/20/2021,Florida,FL,,,,,,,,,1166458.0,,,1166458.0,965756.0,100351.0
01/21/2021,Florida,FL,,,,,,,,,1233594.0,,,1233594.0,1011217.0,111188.0
01/22/2021,Florida,FL,,,,,,,,,1306983.0,,,1306983.0,1059041.0,123971.0
01/23/2021,Florida,FL,,,,,,,,,1389149.0,,,1389149.0,1110459.0,139345.0
01/24/2021,Florida,FL,,,,,,,,,1479622.0,,,1479622.0,1176728.0,151447.0
01/25/2021,Florida,FL,,,,,,,,,1534816.0,,,1534816.0,1224188.0,155314.0
01/26/2021,Florida,FL,,,,,,,,,1565383.0,,,1565383.0,1249439.0,157972.0
01/27/2021,Florida,FL,,,,,,,,,1622421.0,,,1622421.0,1270739.0,175841.0
01/28/2021,Florida,FL,,,,,,,,,1697849.0,,,1697849.0,1290157.0,203846.0
01/29/2021,Florida,FL,,,,,,,,,1814482.0,,,1814482.0,1319822.0,247330.0
01/30/2021,Florida,FL,,,,,,,,,1879244.0,,,1879244.0,1332746.0,273249.0
12/14/2020,Georgia,GA,,,,,5850.0,,5850.0,,,,,,,
12/20/2020,Georgia,GA,125450.0,,125450.0,,74100.0,,74100.0,,1258.0,,1258.0,,1258.0,
12/21/2020,Georgia,GA,299775.0,174000.0,125775.0,,156775.0,31000.0,125775.0,,17870.0,,,17870.0,17870.0,
12/22/2020,Georgia,GA,299775.0,174000.0,125775.0,,284275.0,158500.0,125775.0,,26010.0,,,26010.0,26010.0,
12/23/2020,Georgia,GA,299775.0,174000.0,125775.0,,284275.0,158500.0,125775.0,,26010.0,,,26010.0,26010.0,
12/24/2020,Georgia,GA,299775.0,174000.0,125775.0,,284275.0,158500.0,125775.0,,26010.0,,,26010.0,26010.0,
12/25/2020,Georgia,GA,299775.0,174000.0,125775.0,,284275.0,158500.0,125775.0,,26010.0,,,26010.0,26010.0,
12/26/2020,Georgia,GA,299775.0,174000.0,125775.0,,284275.0,158500.0,125775.0,,26010.0,,,26010.0,26010.0,
12/27/2020,Georgia,GA,299775.0,174000.0,125775.0,,284275.0,158500.0,125775.0,,26010.0,,,26010.0,26010.0,
12/28/2020,Georgia,GA,502725.0,234600.0,268125.0,,372900.0,197400.0,175500.0,,52242.0,,,52242.0,52242.0,
12/29/2020,Georgia,GA,502725.0,234600.0,268125.0,,375350.0,197900.0,177450.0,,61870.0,,,61870.0,61870.0,
12/30/2020,Georgia,GA,585150.0,294600.0,290550.0,,376325.0,197900.0,178425.0,,76742.0,,,76742.0,76742.0,
12/31/2020,Georgia,GA,585150.0,294600.0,290550.0,,376325.0,197900.0,178425.0,,76742.0,,,76742.0,76742.0,
01/01/2021,Georgia,GA,585150.0,294600.0,290550.0,,376325.0,197900.0,178425.0,,76742.0,,,76742.0,76742.0,
01/02/2021,Georgia,GA,585150.0,294600.0,290550.0,,376325.0,197900.0,178425.0,,76742.0,,,76742.0,76742.0,
01/03/2021,Georgia,GA,626100.0,294600.0,331500.0,,475050.0,227400.0,247650.0,,94607.0,,,94607.0,94607.0,
01/04/2021,Georgia,GA,626100.0,294600.0,331500.0,,475050.0,227400.0,247650.0,,94607.0,,,94607.0,94607.0,
01/05/2021,Georgia,GA,626100.0,294600.0,331500.0,,483650.0,228200.0,255450.0,,94607.0,,,110548.0,,
01/06/2021,Georgia,GA,626100.0,294600.0,331500.0,,511025.0,254600.0,256425.0,,123030.0,,,123030.0,,
01/07/2021,Georgia,GA,626100.0,294600.0,331500.0,,553925.0,293600.0,260325.0,,135605.0,,,135605.0,,
01/08/2021,Georgia,GA,713925.0,360000.0,353925.0,,555800.0,294500.0,261300.0,,167057.0,,,167057.0,,
01/09/2021,Georgia,GA,713925.0,360000.0,353925.0,,555800.0,294500.0,261300.0,,167057.0,,,167057.0,,
01/10/2021,Georgia,GA,713925.0,360000.0,353925.0,,555800.0,294500.0,261300.0,,167057.0,,,167057.0,,
01/11/2021,Georgia,GA,940650.0,529200.0,411450.0,,696800.0,349700.0,347100.0,,206900.0,,,206900.0,,
01/12/2021,Georgia,GA,940650.0,529200.0,411450.0,,698475.0,350400.0,348075.0,,235541.0,,,235541.0,,
01/13/2021,Georgia,GA,940650.0,529200.0,411450.0,,923050.0,515500.0,407550.0,,283177.0,,,283177.0,,
01/14/2021,Georgia,GA,940650.0,529200.0,411450.0,,927050.0,519500.0,407550.0,,326056.0,,,326056.0,,
01/15/2021,Georgia,GA,1048375.0,591100.0,457275.0,,927350.0,519800.0,407550.0,,368379.0,,,368379.0,,
01/16/2021,Georgia,GA,1048375.0,591100.0,457275.0,,927350.0,519800.0,407550.0,,393970.0,,,393970.0,,
01/17/2021,Georgia,GA,1048375.0,591100.0,457275.0,,927350.0,519800.0,407550.0,,402955.0,,,402955.0,,
01/18/2021,Georgia,GA,1048375.0,591100.0,457275.0,,927350.0,519800.0,407550.0,,423011.0,,,423011.0,,
01/19/2021,Georgia,GA,1048375.0,591100.0,457275.0,,927350.0,519800.0,407550.0,,423011.0,,,423011.0,,
01/20/2021,Georgia,GA,1131125.0,652700.0,478425.0,,997950.0,543600.0,454350.0,,484775.0,,,484775.0,,
01/21/2021,Georgia,GA,1131425.0,652700.0,478725.0,,1070125.0,591400.0,478725.0,,535920.0,,,535920.0,,
01/22/2021,Georgia,GA,1131425.0,652700.0,478725.0,,1125425.0,646700.0,478725.0,,591438.0,,,591438.0,,
01/23/2021,Georgia,GA,1131425.0,652700.0,478725.0,,1125525.0,646800.0,478725.0,,630984.0,,,630984.0,,
01/24/2021,Georgia,GA,1131425.0,652700.0,478725.0,,1125525.0,646800.0,478725.0,,651478.0,,,651478.0,,
01/25/2021,Georgia,GA,1131425.0,652700.0,478725.0,,1125525.0,646800.0,478725.0,,656501.0,,,656501.0,,
01/26/2021,Georgia,GA,1322000.0,776000.0,546000.0,,1199600.0,677000.0,522600.0,,674967.0,,,674967.0,,
01/27/2021,Georgia,GA,1322000.0,776000.0,546000.0,,1316625.0,775500.0,541125.0,,746274.0,,,746274.0,,
01/28/2021,Georgia,GA,1322000.0,776000.0,546000.0,,1322000.0,776000.0,546000.0,,791254.0,,,791254.0,,
01/29/2021,Georgia,GA,1322000.0,776000.0,546000.0,,1322000.0,776000.0,546000.0,,836518.0,,,836518.0,,
01/30/2021,Georgia,GA,1322000.0,776000.0,546000.0,,1322000.0,776000.0,546000.0,,887399.0,,,887399.0,,
12/15/2020,Guam,GU,,,,,3900.0,,3900.0,,,,,,,
12/17/2020,Guam,GU,,,,,,,,,455.0,,455.0,,455.0,
12/18/2020,Guam,GU,,,,,,,,,1018.0,,1018.0,,1018.0,
